*Cell Name,Cell SDCCH Channel Maximum
Rue elkadhi_DCS_2_NAB3088,24
Rue elkadhi_DCS_3_NAB3088,40
Haouaria_plage_1_NAB1089,24
Haouaria_plage_2_NAB1089,40
Haouaria_plage_3_NAB1089,40
Haouaria_plage_DCS_1_NAB3089,24
Haouaria_plage_DCS_2_NAB3089,64
Elhazaizia_DCS_4_NAB3090,40
Elhazaizia_1_NAB1090,40
Elhazaizia_2_NAB1090,64
Elhazaizia_3_NAB1090,64
Elhazaizia_4_NAB1090,40
Elhazaizia_DCS_1_NAB3090,64
Elhazaizia_DCS_2_NAB3090,40
Elhazaizia_DCS_3_NAB3090,24
Sahib Ejjbal_1_NAB1091,40
Sahib Ejjbal_2_NAB1091,40
Sahib Ejjbal_3_NAB1091,40
Sahib Ejjbal_4_NAB1091,40
HI_carthage_land_1_NAB1092,24
HI_carthage_land_2_NAB1092,24
HI_carthage_land_3_NAB1092,24
HI_carthage_land_DCS_1_NAB3092,40
HI_carthage_land_DCS_2_NAB3092,24
HI_carthage_land_DCS_3_NAB3092,24
Soliman_1_NAB1094,40
Soliman_2_NAB1094,40
Soliman_3_NAB1094,24
Soliman_DCS_1_NAB3094,40
Soliman_DCS_2_NAB3094,64
Haouariaville_1_NAB1095,40
Haouariaville_2_NAB1095,40
Haouariaville_3_NAB1095,40
Haouariaville_DCS_1_NAB3095,40
Haouariaville_DCS_2_NAB3095,40
Haouariaville_DCS_3_NAB3095,24
MenzelTmimVille_1_NAB1096,40
MenzelTmimVille_2_NAB1096,40
MenzelTmimVille_3_NAB1096,72
MenzelTmimVille_DCS_1_NAB3096,40
MenzelTmimVille_DCS_2_NAB3096,40
MenzelTmimVille_DCS_3_NAB3096,24
Kelibia_limrah_1_NAB1097,40
Kelibia_limrah_2_NAB1097,40
Kelibia_limrah_3_NAB1097,40
Kelibia_limrah_DCS_1_NAB3097,64
Kelibia_limrah_DCS_2_NAB3097,64
Kelibia_limrah_DCS_3_NAB3097,64
Bouzelfa_tahrir_1_NAB1098,40
Bouzelfa_tahrir_2_NAB1098,40
Bouzelfa_tahrir_3_NAB1098,40
Bouzelfa_tahrir_DCS_1_NAB3098,40
Bouzelfa_tahrir_DCS_2_NAB3098,24
Bouzelfa_tahrir_DCS_3_NAB3098,40
Khalled_7Novembre_1_NAB1099,40
Khalled_7Novembre_2_NAB1099,40
Khalled_7Novembre_3_NAB1099,40
Khalled_7Novembre_DCS_1_NAB3099,64
Khalled_7Novembre_DCS_2_NAB3099,24
Khalled_7Novembre_DCS_3_NAB3099,40
Grombaliaville1_1_NAB1100,40
Grombaliaville1_2_NAB1100,48
Grombaliaville1_3_NAB1100,40
Grombaliaville1_DCS_1_NAB3100,24
Grombaliaville1_DCS_2_NAB3100,24
Grombaliaville1_DCS_3_NAB3100,40
Baraketessahil_1_NAB1101,24
Baraketessahil_2_NAB1101,64
Baraketessahil_3_NAB1101,40
Baraketessahil_DCS_1_NAB3101,40
Baraketessahil_DCS_2_NAB3101,64
Baraketessahil_DCS_3_NAB3101,40
Karkouen_DCS_4_NAB3022,24
Karkouen_1_NAB1022,24
Karkouen_2_NAB1022,24
Karkouen_3_NAB1022,24
Karkouen_4_NAB1022,40
Karkouen_DCS_1_NAB3022,24
Clubmed_1_NAB1103,48
Clubmed_2_NAB1103,24
Clubmed_3_NAB1103,40
Grombalia_ZI_1_NAB1104,40
Grombalia_ZI_2_NAB1104,40
Grombalia_ZI_3_NAB1104,48
Grombalia_ZI_DCS_1_NAB3104,24
Grombalia_ZI_DCS_2_NAB3104,40
Grombalia_ZI_DCS_3_NAB3104,24
Lesorangers_1_NAB1105,24
Lesorangers_2_NAB1105,24
Lesorangers_3_NAB1105,64
Lesorangers_DCS_1_NAB3105,24
Lesorangers_DCS_2_NAB3105,24
Lesorangers_DCS_3_NAB3105,24
Thakna_1_NAB1106,40
Thakna_2_NAB1106,40
Thakna_3_NAB1106,48
Thakna_DCS_1_NAB3106,24
Thakna_DCS_2_NAB3106,40
Thakna_DCS_3_NAB3106,24
Road Ham_NAB_1_NAB1107,24
Road Ham_NAB_2_NAB1107,24
Road Ham_NAB_3_NAB1107,40
Road Ham_NAB_DCS_1_NAB3107,24
Road Ham_NAB_DCS_2_NAB3107,24
Road Ham_NAB_DCS_3_NAB3107,40
TURKI_1_NAB1108,40
TURKI_2_NAB1108,40
TURKI_3_NAB1108,40
TURKI_DCS_1_NAB3108,40
TURKI_DCS_2_NAB3108,24
TURKI_DCS_3_NAB3108,48
Zougueg_1_NAB1109,40
Zougueg_2_NAB1109,48
Zougueg_DCS_2_NAB3109,24
Sidi Daoued_1_NAB1110,40
Sidi Daoued_2_NAB1110,48
Sidi Daoued_3_NAB1110,24
Sidi Daoued_DCS_1_NAB3110,24
Sidi Daoued_DCS_2_NAB3110,24
Sidi_Mahrsi_1_NAB1111,24
Sidi_Mahrsi_2_NAB1111,24
Sidi_Mahrsi_3_NAB1111,24
Sidi_Mahrsi_DCS_1_NAB3111,24
Sidi_Mahrsi_DCS_2_NAB3111,24
Kerkwen_1_NAB1214,24
Kerkwen_2_NAB1214,24
Kerkwen_3_NAB1214,40
Rtiba _1_NAB1211,24
Rtiba _2_NAB1211,24
Rtiba _3_NAB1211,24
Rtiba _DCS_2_NAB3211,40
ZAOUIET_MEAGAIEZ_DCS_4_NAB3173,24
ZAOUIET_MEAGAIEZ_1_NAB1173,40
ZAOUIET_MEAGAIEZ_2_NAB1173,72
ZAOUIET_MEAGAIEZ_3_NAB1173,48
ZAOUIET_MEAGAIEZ_4_NAB1173,72
ZAOUIET_MEAGAIEZ_DCS_1_NAB3173,40
ZAOUIET_MEAGAIEZ_DCS_2_NAB3173,24
ZAOUIET_MEAGAIEZ_DCS_3_NAB3173,24
citeelbayatha_1_NAB1115,24
citeelbayatha_2_NAB1115,40
citeelbayatha_3_NAB1115,64
citeelbayatha_DCS_1_NAB3115,24
citeelbayatha_DCS_2_NAB3115,40
citeelbayatha_DCS_3_NAB3115,40
la_princesse_1_NAB1116,48
la_princesse_2_NAB1116,48
la_princesse_3_NAB1116,24
la_princesse_DCS_1_NAB3116,24
la_princesse_DCS_2_NAB3116,40
la_princesse_DCS_3_NAB3116,40
Sidi Youssef_1_NAB1117,56
Sidi Youssef_2_NAB1117,24
Sidi Youssef_3_NAB1117,72
Sidi Youssef_DCS_1_NAB3117,24
Sidi Youssef_DCS_2_NAB3117,24
Sidi Youssef_DCS_3_NAB3117,48
La badira _1_NAB1218,24
La badira _2_NAB1218,24
La badira _3_NAB1218,24
La badira _DCS_1_NAB3218,24
Gorrabi_1_NAB1119,40
Gorrabi_2_NAB1119,40
Gorrabi_3_NAB1119,40
Gorrabi_DCS_1_NAB3119,40
Gorrabi_DCS_2_NAB3119,40
Gorrabi_DCS_3_NAB3119,40
DAR_ALLOUCH_DCS_4_NAB3120,40
DAR_ALLOUCH_1_NAB1120,40
DAR_ALLOUCH_2_NAB1120,40
DAR_ALLOUCH_3_NAB1120,40
DAR_ALLOUCH_4_NAB1120,40
DAR_ALLOUCH_DCS_2_NAB3120,64
DAR_ALLOUCH_DCS_3_NAB3120,24
Cite mohsene limame_1_NAB1118,24
Cite mohsene limame_2_NAB1118,40
Cite mohsene limame_3_NAB1118,40
Cite mohsene limame_DCS_1_NAB3118,24
Cite mohsene limame_DCS_2_NAB3118,24
Cite mohsene limame_DCS_3_NAB3118,24
BORJ HFAIED_1_NAB1122,40
BORJ HFAIED_2_NAB1122,48
BORJ HFAIED_3_NAB1122,40
BORJ HFAIED_DCS_1_NAB3122,40
BORJ HFAIED_DCS_3_NAB3122,24
Hammam_Ghzez_Plage_1_NAB1283,40
Hammam_Ghzez_Plage_2_NAB1283,40
Hammam_Ghzez_Plage_3_NAB1283,40
Centre Hammamet _1_NAB1225,24
Centre Hammamet _2_NAB1225,40
Centre Hammamet _3_NAB1225,40
Centre Hammamet _DCS_2_NAB3225,24
Stade Hammamet_1_NAB1226,24
Stade Hammamet_2_NAB1226,24
Stade Hammamet_3_NAB1226,24
Stade Hammamet_DCS_2_NAB3226,24
PN Port Yasmine Hammamet_DCS_1_NAB3227,64
PN Port Yasmine Hammamet_DCS_2_NAB3227,64
PN Port Yasmine Hammamet_DCS_3_NAB3227,64
Royal Yard _1_NAB1228,24
Royal Yard _2_NAB1228,24
Royal Yard _3_NAB1228,24
Royal Yard _4_NAB1228,24
Royal Yard _DCS_1_NAB3228,24
SIDIJDIDI_1_NAB1129,40
SIDIJDIDI_2_NAB1129,40
SIDIJDIDI_3_NAB1129,40
SIDIJDIDI_DCS_1_NAB3129,40
SIDIJDIDI_DCS_3_NAB3129,24
HAMMAM JDIDI_1_NAB1130,24
HAMMAM JDIDI_2_NAB1130,40
THERD_1_NAB1131,40
THERD_2_NAB1131,40
THERD_3_NAB1131,72
THERD_DCS_1_NAB3131,40
THERD_DCS_2_NAB3131,40
THERD_DCS_3_NAB3131,40
MREZGA_BIS_DCS_4_NAB3132,24
MREZGA_BIS_1_NAB1132,40
MREZGA_BIS_2_NAB1132,24
MREZGA_BIS_3_NAB1132,24
MREZGA_BIS_4_NAB1132,24
MREZGA_BIS_DCS_1_NAB3132,24
MREZGA_BIS_DCS_2_NAB3132,24
AZMOUR_1_NAB1133,40
AZMOUR_2_NAB1133,40
AZMOUR_3_NAB1133,64
AZMOUR_DCS_1_NAB3133,24
AZMOUR_DCS_3_NAB3133,24
AIN_TBORNOUK_1_NAB1134,40
AIN_TBORNOUK_2_NAB1134,40
AIN_TBORNOUK_3_NAB1134,40
AIN_TBORNOUK_DCS_1_NAB3134,40
AIN_TBORNOUK_DCS_3_NAB3134,40
KORBOUS_1_NAB1136,24
KORBOUS_2_NAB1136,24
KORBOUS_DCS_2_NAB3136,24
AFRICAN_QUEEN_1_NAB1138,24
AFRICAN_QUEEN_2_NAB1138,24
AFRICAN_QUEEN_3_NAB1138,24
AFRICAN_QUEEN_DCS_1_NAB3138,24
AFRICAN_QUEEN_DCS_3_NAB3138,24
GOLF_OLIVIER_1_NAB1140,40
GOLF_OLIVIER_2_NAB1140,40
GOLF_OLIVIER_3_NAB1140,24
GOLF_OLIVIER_DCS_1_NAB3140,40
GOLF_OLIVIER_DCS_2_NAB3140,40
GOLF_OLIVIER_DCS_3_NAB3140,64
GROMBELIA_KHALLED_DCS_4_NAB3141,64
Grombelia_khalled_1_NAB1141,24
Grombelia_khalled_2_NAB1141,24
Grombelia_khalled_3_NAB1141,24
GROMBELIA_KHALLED_4_NAB1141,40
Grombelia_khalled_DCS_1_NAB3141,24
Grombelia_khalled_DCS_3_NAB3141,24
yasmina_1_NAB1142,40
yasmina_2_NAB1142,64
yasmina_3_NAB1142,40
Yasmina_DCS_1_NAB3142,64
yasmina_DCS_2_NAB3142,40
yasmina_DCS_3_NAB3142,72
BRETELLE_1_NAB1144,48
BRETELLE_2_NAB1144,64
BRETELLE_3_NAB1144,40
BRETELLE_DCS_1_NAB3144,24
BRETELLE_DCS_2_NAB3144,24
BRETELLE_DCS_3_NAB3144,24
Z.I.GROMBELIA_DCS_4_NAB3145,40
Z.I.GROMBELIA_1_NAB1145,40
Z.I.GROMBELIA_2_NAB1145,40
Z.I.GROMBELIA_3_NAB1145,40
Z.I.GROMBELIA_4_NAB1145,40
Z.I.GROMBELIA_DCS_1_NAB3145,64
Z.I.GROMBELIA_DCS_2_NAB3145,72
Z.I.GROMBELIA_DCS_3_NAB3145,72
RR 43_1_NAB1146,24
RR 43_2_NAB1146,40
RR 43_DCS_2_NAB3146,40
CHWAREF_KLIBIA_1_NAB1181,40
CHWAREF_KLIBIA_2_NAB1181,40
CHWAREF_KLIBIA_3_NAB1181,40
STEG GROMBELIA_1_NAB1149,40
STEG GROMBELIA_2_NAB1149,40
STEG GROMBELIA_3_NAB1149,24
STEG GROMBELIA_DCS_1_NAB3149,24
STEG GROMBELIA_DCS_2_NAB3149,40
STEG GROMBELIA_DCS_3_NAB3149,40
Hotel RIU Palace Hammamet _1_NAB1205,24
Hotel RIU Palace Hammamet _2_NAB1205,24
Hotel RIU Palace Hammamet _3_NAB1205,24
Hotel RIU Palace Hammamet _4_NAB1205,24
Hotel RIU Palace Hammamet_DCS_3_NAB3205,24
Sidi Mahrsi_1_NAB1200,24
Sidi Mahrsi_2_NAB1200,24
Sidi Mahrsi_3_NAB1200,24
Sidi Mahrsi_DCS_3_NAB3200,24
Av_environnement_1_NAB1252,24
Av_environnement_2_NAB1252,24
Av_environnement_3_NAB1252,24
KELIBIA_ZOUHOUR_DCS_4_NAB3153,40
KELIBIA_ZOUHOUR_1_NAB1153,24
KELIBIA_ZOUHOUR_2_NAB1153,40
KELIBIA_ZOUHOUR_3_NAB1153,24
KELIBIA_ZOUHOUR_4_NAB1153,24
KELIBIA_ZOUHOUR_DCS_1_NAB3153,24
KELIBIA_ZOUHOUR_DCS_2_NAB3153,24
HAMMAMET_ROND_1_NAB1154,64
HAMMAMET_ROND_2_NAB1154,40
HAMMAMET_ROND_3_NAB1154,40
GROMBELIA_GARDE_1_NAB1155,40
GROMBELIA_GARDE_2_NAB1155,40
GROMBELIA_GARDE_3_NAB1155,40
GROMBELIA_GARDE_DCS_1_NAB3155,24
GROMBELIA_GARDE_DCS_2_NAB3155,40
GROMBELIA_GARDE_DCS_3_NAB3155,40
AUTOROUTE_BIS_DCS_4_NAB3156,64
AUTOROUTE_BIS_1_NAB1156,40
AUTOROUTE_BIS_2_NAB1156,40
AUTOROUTE_BIS_3_NAB1156,40
AUTOROUTE_BIS_4_NAB1156,40
AUTOROUTE_BIS_DCS_1_NAB3156,64
AUTOROUTE_BIS_DCS_2_NAB3156,40
The Russelior Hotel_1_NAB1157,24
The Russelior Hotel_2_NAB1157,24
The Russelior Hotel_3_NAB1157,24
The Russelior Hotel_DCS_1_NAB3157,24
The Russelior Hotel_DCS_2_NAB3157,24
The Russelior Hotel_DCS_3_NAB3157,24
MZL BOUZELFA DESIGN_1_NAB1158,40
MZL BOUZELFA DESIGN_2_NAB1158,40
MZL BOUZELFA DESIGN_3_NAB1158,40
MZL BZELFA DESIGN_DCS_1_NAB3158,40
MZL BZELFA DESIGN_DCS_2_NAB3158,40
MZL BZELFA DESIGN_DCS_3_NAB3158,40
Voie ferree 6_1_NAB1159,40
Voie ferree 6_2_NAB1159,40
Voie ferree 6_DCS_1_NAB3159,64
Voie ferree 6_DCS_2_NAB3159,40
Sidi Mtir_Hammamet_1_NAB1160,24
Sidi Mtir_Hammamet_2_NAB1160,40
Sidi Mtir_Hammamet_3_NAB1160,40
Sidi Mtir_Hammamet_DCS_1_NAB3160,40
Sidi Mtir_Hammamet_DCS_3_NAB3160,64
Residence Mehari _1_NAB1161,24
Residence Mehari _2_NAB1161,24
Residence Mehari _3_NAB1161,40
Residence Mehari _DCS_1_NAB3161,24
Residence Mehari _DCS_2_NAB3161,24
Residence Mehari _DCS_3_NAB3161,24
NEW D1 NAB_2_1_NAB1162,40
NEW D1 NAB_2_2_NAB1162,40
NEW D1 NAB_2_3_NAB1162,40
New D1 Nab_3_1_NAB1163,40
New D1 Nab_3_2_NAB1163,40
New D1 Nab_3_3_NAB1163,24
New D1 Nab_3_DCS_1_NAB3163,40
New D1 Nab_3_DCS_2_NAB3163,24
Niano_1_NAB1164,40
Niano_2_NAB1164,40
Niano_3_NAB1164,24
Niano_DCS_1_NAB3164,40
Niano_DCS_2_NAB3164,48
Niano_DCS_3_NAB3164,64
Beni Khalled_Sud_1_NAB1166,40
Beni Khalled_Sud_2_NAB1166,24
Beni Khalled_Sud_3_NAB1166,40
Beni Khalled_Sud_DCS_1_NAB3166,40
Beni Khalled_Sud_DCS_2_NAB3166,24
Beni Khalled_Sud_DCS_3_NAB3166,48
New D1 Nab_7_1_NAB1167,40
New D1 Nab_7_2_NAB1167,40
New D1 Nab_7_3_NAB1167,40
New D1 Nab_7_DCS_1_NAB3167,64
New D1 Nab_7_DCS_2_NAB3167,40
New D1 Nab_7_DCS_3_NAB3167,40
Kelibia Migro_1_NAB1286,40
Kelibia Migro_2_NAB1286,40
Kelibia Migro_3_NAB1286,40
Kelibia Migro_4_NAB1286,40
EDDAMOUS _DCS_4_NAB3170,24
EDDAMOUS _1_NAB1170,24
EDDAMOUS _2_NAB1170,40
EDDAMOUS _3_NAB1170,24
EDDAMOUS _4_NAB1170,64
EDDAMOUS _DCS_1_NAB3170,64
EDDAMOUS _DCS_2_NAB3170,40
EDDAMOUS _DCS_3_NAB3170,24
Damous_El_Hajja _1_NAB1271,40
Damous_El_Hajja _2_NAB1271,40
Damous_El_Hajja _3_NAB1271,40
Damous_El_Hajja _DCS_1_NAB3271,24
Damous_El_Hajja _DCS_2_NAB3271,40
Damous_El_Hajja _DCS_3_NAB3271,40
SIDI_HASSOUN_1_NAB1172,48
SIDI_HASSOUN_2_NAB1172,48
SIDI_HASSOUN_3_NAB1172,48
SIDI_HASSOUN_4_NAB1172,24
SIDI_HASSOUN_DCS_3_NAB3172,24
Mrezga _1_NAB1273,24
Mrezga _2_NAB1273,24
Mrezga _3_NAB1273,24
Mrezga _DCS_2_NAB3273,24
Medivet_1_NAB1174,24
Medivet_2_NAB1174,40
Medivet_3_NAB1174,40
Medivet_DCS_1_NAB3174,40
Medivet_DCS_2_NAB3174,40
Medivet_DCS_3_NAB3174,40
Kelibia_1_NAB1175,40
Kelibia_2_NAB1175,40
Kelibia_3_NAB1175,40
Kelibia_DCS_1_NAB3175,40
Kelibia_DCS_2_NAB3175,64
Kelibia_DCS_3_NAB3175,24
Carribean World Borj Cedria_1_BAR1176,24
Carribean World Borj Cedria_2_BAR1176,24
Carribean World Borj Cedria_3_BAR1176,40
Carribean World Borj Cedria_DCS_1_BAR3176,24
Carribean World Borj Cedria_DCS_2_BAR3176,24
Carribean World Borj Cedria_DCS_3_BAR3176,64
Hammamet_1_NAB1177,40
Hammamet_2_NAB1177,24
Hammamet_3_NAB1177,40
Hammamet_DCS_1_NAB3177,40
Hammamet_DCS_2_NAB3177,24
Hammamet_DCS_3_NAB3177,24
Kelibia Beach_1_NAB1179,24
Kelibia Beach_2_NAB1179,24
Kelibia Beach_3_NAB1179,40
Kelibia Beach_4_NAB1179,40
HENCHIR_CHADHLI_1_NAB1180,40
HENCHIR_CHADHLI_2_NAB1180,40
HENCHIR_CHADHLI_3_NAB1180,40
HENCHIR_CHADHLI_DCS_1_NAB3180,24
HENCHIR_CHADHLI_DCS_2_NAB3180,24
HENCHIR_CHADHLI_DCS_3_NAB3180,24
CHAMPS_BENI_KHALLED_1_NAB1121,40
CHAMPS_BENI_KHALLED_2_NAB1121,40
CHAMPS_BENI_KHALLED_3_NAB1121,40
CHAMPS_BENI_KHALLED_DCS_2_NAB3121,40
CHAMPS_BENI_KHALLED_DCS_3_NAB3121,40
ROYAL_TULIP_KORBOUS_BAY _DCS_4_NAB3288,40
ROYAL_TULIP_KORBOUS_BAY _1_NAB1288,40
ROYAL_TULIP_KORBOUS_BAY _2_NAB1288,40
ROYAL_TULIP_KORBOUS_BAY _3_NAB1288,40
ROYAL_TULIP_KORBOUS_BAY _DCS_5_NAB3288,40
SLIMANE-SOUK_1_NAB1183,24
SLIMANE-SOUK_2_NAB1183,40
SLIMANE-SOUK_3_NAB1183,24
SLIMANE-SOUK_DCS_1_NAB3183,40
SLIMANE-SOUK_DCS_2_NAB3183,40
NODALE MIDA_1_NAB1184,40
NODALE MIDA_2_NAB1184,24
NODALE MIDA_3_NAB1184,40
NODALE MIDA_DCS_1_NAB3184,40
NODALE MIDA_DCS_2_NAB3184,64
NODALE MIDA_DCS_3_NAB3184,64
Abene_1_NAB1185,40
Abene_2_NAB1185,40
Abene_3_NAB1185,40
Abene_DCS_1_NAB3185,64
Abene_DCS_2_NAB3185,64
Abene_DCS_3_NAB3185,40
Cite_Entilaka_1_NAB1186,40
Cite_Entilaka_2_NAB1186,24
Cite_Entilaka_3_NAB1186,40
Cite_Entilaka_DCS_1_NAB3186,24
Cite_Entilaka_DCS_3_NAB3186,24
ERRAININE_DCS_4_NAB3187,24
ERRAININE_1_NAB1187,40
ERRAININE_2_NAB1187,24
ERRAININE_3_NAB1187,40
ERRAININE_4_NAB1187,40
ERRAININE_DCS_1_NAB3187,40
ERRAININE_DCS_2_NAB3187,24
ERRAININE_DCS_3_NAB3187,24
LATRECH_1_NAB1188,40
LATRECH_2_NAB1188,24
LATRECH_3_NAB1188,40
LATRECH_DCS_1_NAB3188,24
LATRECH_DCS_2_NAB3188,24
LATRECH_DCS_3_NAB3188,40
ZI Slimane_1_NAB1189,24
ZI Slimane_2_NAB1189,40
ZI Slimane_3_NAB1189,40
ZI Slimane_DCS_2_NAB3189,24
ZI Slimane_DCS_3_NAB3189,40
El Aitha_1_NAB1190,40
El Aitha_2_NAB1190,24
El Aitha_3_NAB1190,40
El Aitha_DCS_1_NAB3190,24
El Aitha_DCS_2_NAB3190,24
El Aitha_DCS_3_NAB3190,64
Khanguet El Hojjej_1_NAB1191,40
Khanguet El Hojjej_2_NAB1191,40
Khanguet El Hojjej_DCS_1_NAB3191,24
Khanguet El Hojjej_DCS_2_NAB3191,40
Menzel Temim Nord_1_NAB1291,40
Menzel Temim Nord_2_NAB1291,40
Menzel Temim Nord_3_NAB1291,40
Ville Borj el sedria_1_BAR1093,40
Ville Borj el sedria_2_BAR1093,40
Ville Borj el sedria_3_BAR1093,64
Ville Borj el sedria_DCS_2_BAR3093,64
Ville Borj el sedria_DCS_3_BAR3093,72
Carthage land_p1_1_NAB2003,24
Carthage land_p1_2_NAB2003,24
Carthage land_p1_3_NAB2003,24
Ain Kmicha_1_NAB1201,40
Ain Kmicha_2_NAB1201,40
Ain Kmicha_3_NAB1201,24
Ain Kmicha_DCS_1_NAB3201,40
Ain Kmicha_DCS_2_NAB3201,40
Ain Kmicha_DCS_3_NAB3201,40
Manzel Temim Est_1_NAB1274,24
Manzel Temim Est_2_NAB1274,64
Manzel Temim Est_3_NAB1274,40
Manzel Temim Est_4_NAB1274,64
Manzel Temim Est_DCS_1_NAB3274,64
Manzel Temim Est_DCS_3_NAB3274,64
PN Barraket Sahel Ouest_1_NAB1238,24
PN Barraket Sahel Ouest_2_NAB1238,24
PN Barraket Sahel Ouest_3_NAB1238,24
Fartouna_1_NAB1212,40
Fartouna_2_NAB1212,40
Fartouna_3_NAB1212,40
JENDOUBA SUD_3_JEN1011,40
JENDOUBA SUD_2_JEN1011,40
JENDOUBA SUD_DCS_3_JEN3011,72
JENDOUBA SUD_DCS_1_JEN3011,64
JENDOUBA SUD_DCS_2_JEN3011,64
JENDOUBA SUD_1_JEN1011,40
EL_MOHAMADIA_1_JEN1001,16
EL_MOHAMADIA_2_JEN1001,24
EL_MOHAMADIA_3_JEN1001,24
EL_MOHAMADIA_DCS_1_JEN3001,40
EL_MOHAMADIA_DCS_2_JEN3001,40
EL_MOHAMADIA_DCS_3_JEN3001,40
TABARKA_1_JEN1002,40
TABARKA_2_JEN1002,40
TABARKA_3_JEN1002,40
TABARKA_DCS_1_JEN3002,64
TABARKA_DCS_2_JEN3002,64
ROM_AIN_DRAHEM_1_JEN1004,40
ROM_AIN_DRAHEM_2_JEN1004,40
ROM_AIN_DRAHEM_3_JEN1004,40
AIN_DARAHEM_DCS_1_JEN3004,72
AIN_DARAHEM_DCS_2_JEN3004,40
AIN_DARAHEM_DCS_3_JEN3004,40
TABARKA_HILL_1_JEN1005,24
TABARKA_HILL_2_JEN1005,40
TABARKA_HILL_3_JEN1005,40
TABARKA_HILL_DCS_2_JEN3005,64
TABARKA_HILL_DCS_3_JEN3005,72
RAS_EL_RAGEL_1_JEN1007,24
RAS_EL_RAGEL_2_JEN1007,40
RAS_EL_RAGEL_3_JEN1007,40
ELGMARA_1_BEJ1089,40
ELGMARA_2_BEJ1089,40
ELGMARA_3_BEJ1089,40
Ain draham route_1_JEN1009,24
Ain draham route_2_JEN1009,48
Ain draham route_3_JEN1009,64
jendouba nord_1_JEN1010,40
jendouba nord_2_JEN1010,40
jendouba nord_3_JEN1010,40
jendouba nord_DCS_1_JEN3010,64
jendouba nord_DCS_2_JEN3010,40
jendouba nord_DCS_3_JEN3010,64
Oued Tegourt_1_JEN1014,40
Oued Tegourt_2_JEN1014,40
Oued Tegourt_3_JEN1014,40
Oued Tegourt_DCS_3_JEN3014,40
Nefza_1_BEJ1015,56
Nefza_2_BEJ1015,72
Nefza_3_BEJ1015,64
Nefza_DCS_1_BEJ3015,40
GAR DIMaou_DCS_4_JEN3016,40
GharDimaou_1_JEN1016,64
GharDimaou_2_JEN1016,40
GharDimaou_3_JEN1016,40
GharDimaou_4_JEN1016,40
GAR DIMaou_DCS_1_JEN3016,72
GAR DIMaou_DCS_2_JEN3016,64
GAR DIMaou_DCS_3_JEN3016,24
Club Robinson_1_JEN1019,24
Club Robinson_2_JEN1019,24
Club Robinson_3_JEN1019,24
Club Robinson_DCS_2_JEN3019,40
MALLOULA_1_JEN1020,24
MALLOULA_2_JEN1020,24
Fernana_DCS_4_JEN3021,64
Fernana_1_JEN1021,40
Fernana_2_JEN1021,40
Fernana_3_JEN1021,40
Fernana_4_JEN1021,40
Fernana_DCS_1_JEN3021,40
Fernana_DCS_2_JEN3021,64
Fernana_DCS_3_JEN3021,64
AinEssobeh_1_JEN1022,64
AinEssobeh_2_JEN1022,72
AinEssobeh_DCS_1_JEN3022,40
AinEssobeh_DCS_2_JEN3022,40
hihia_1_JEN1023,40
hihia_2_JEN1023,40
hihia_3_JEN1023,40
hihia_DSC_2_JEN3023,72
hihia_DSC_3_JEN3023,72
JENDOUBA NORD_DCS_4_JEN3025,40
JENDOUBA NORD_1_JEN1025,40
JENDOUBA NORD_2_JEN1025,24
JENDOUBA NORD_3_JEN1025,40
JENDOUBA NORD_4_JEN1025,40
JENDOUBA NORD_DCS_1_JEN3025,40
JENDOUBA NORD_DCS_2_JEN3025,64
JENDOUBA NORD_DCS_3_JEN3025,40
Souk El Gemaa_1_JEN1026,64
Souk El Gemaa_2_JEN1026,40
Souk El Gemaa_3_JEN1026,40
Souk El Gemaa_4_JEN1026,40
Souk El Gemaa_DCS_1_JEN3026,72
Souk El Gemaa_DCS_2_JEN3026,24
Souk El Gemaa_DCS_3_JEN3026,40
Ain Snoussi_1_BEJ1027,40
Ain Snoussi_2_BEJ1027,40
Ain Snoussi_3_BEJ1027,56
Ain Snoussi_DCS_1_BEJ3027,40
Ain Snoussi_DCS_2_BEJ3027,24
Ain Snoussi_DCS_3_BEJ3027,40
HOTEL DE TABARKA_1_JEN1028,24
HOTEL DE TABARKA_2_JEN1028,24
HOTEL DE TABARKA_3_JEN1028,24
HOTEL DE TABARKA_DCS_2_JEN3028,24
HOTEL DE TABARKA_DCS_3_JEN3028,64
Touajni_1_JEN1029,24
Touajni_2_JEN1029,40
Touajni_3_JEN1029,40
Touajni_DCS_1_JEN3029,40
Touajni_DCS_2_JEN3029,40
Cite El Nakhil_1_JEN1030,40
Cite El Nakhil_2_JEN1030,40
Cite El Nakhil_3_JEN1030,40
Nefza_centre_1_BEJ1033,72
Nefza_centre_2_BEJ1033,56
Nefza_centre_3_BEJ1033,72
Nefza_centre_DCS_1_BEJ3033,40
Nefza_centre_DCS_2_BEJ3033,64
Nefza_centre_DCS_3_BEJ3033,64
Beni Bechir_DCS_4_JEN3034,40
Beni Bechir_1_JEN1034,24
Beni Bechir_2_JEN1034,40
Beni Bechir_3_JEN1034,40
Beni Bechir_4_JEN1034,72
Beni Bechir_DCS_2_JEN3034,40
Beni Bechir_DCS_3_JEN3034,64
Ghardimaou_2_1_JEN1035,40
Ghardimaou_2_2_JEN1035,40
Ghardimaou_2_3_JEN1035,64
Oued Meliz Road_1_JEN1036,40
Oued Meliz Road_2_JEN1036,40
Oued Meliz Road_3_JEN1036,40
